"V1" "geneID" "pSex" "meanM" "meanF" "sexbias" "bias" "pSex_MA" "meanM_MA" "meanF_MA" "sexbias_MA" "bias_MA" "pSex_BH" "pSex_BH_MA" "meandifdif" "meandifdiv" "meandifdiffoSexBiasmales" "meandifdiffoSexBiasfemales" "meandifdifmoSexBiase" "deltaM_M" "deltaM_F" "CHROM" "CHROM_SH"
"72" 72 "LOC110191718" 0.075420850941542 6.20091532918246 6.0496628093799 0.151252519802569 "U" 2.6554656981635e-60 6.45366366983971 6.01752876291358 0.436134906926121 "U" 0.0821117459685027 3.71925449488963e-60 0.284882387123552 2.88348853622677 0.252748340657249 -0.0321340464663198 0.284882387123569 0.145570870957768 -0.0189703881491523 "2R" "Auto"
"73" 73 "LOC110191750" 2.91626983873875e-06 7.29674557837471 4.14742549352108 3.14932008485363 "M" 7.83083488040025e-278 7.36296049279516 4.57398793955029 2.78897255324487 "M" 3.39915587850627e-05 3.8620698775774e-276 -0.36034753160876 0.885579260951652 0.06621491442045 0.42656244602921 -0.36034753160876 0.0324092206142903 0.367321199531377 "2R" "Auto"
"74" 74 "LOC110191728" 0.000988855534929002 5.95110708010119 4.68008616935167 1.27102091074952 "M" 1.94291291102465e-80 6.20557241777768 5.46483276889771 0.740739648879974 "U" 0.00150551013430923 3.08481404042163e-80 -0.530281261869546 0.582791079686612 0.25446533767649 0.784746599546041 -0.53028126186955 0.152711884559231 0.598849321472728 "2R" "Auto"
"75" 75 "LOC110179280" 3.24526455786368e-05 7.58181169879797 6.44998097361072 1.13183072518725 "M" 3.90966811769364e-200 7.31289939354727 6.2326366192028 1.08026277434447 "M" 0.000115665684851411 2.9104897279925e-199 -0.05156795084278 0.954438460014196 -0.2689123052507 -0.21734435440792 -0.05156795084278 -0.126671714932373 -0.120346066189495 "2R" "Auto"
"76" 76 "LOC110179299" 9.30368420345947e-05 3.02605577525088 4.54190903961026 -1.51585326435938 "F" 2.41069479349209e-202 2.96431760760101 4.51066582448875 -1.54634821688774 "F" 0.00023374452932586 1.89470045970579e-201 0.03049495252836 1.02011735122743 -0.0617381676498701 -0.0312432151215107 -0.0304949525283593 -0.0728649675580129 -0.0245674033044544 "2R" "Auto"
"77" 77 "LOC110190976" 0.00118528660201764 6.73275829440838 7.29543563939101 -0.562677344982625 "U" 1.50168641472526e-51 6.45815192712382 6.72664668751548 -0.268494760391665 "U" 0.00175118827495248 2.01185186733396e-51 -0.29418258459096 0.47717357520402 -0.27460636728456 -0.56878895187553 0.29418258459097 -0.145666453945153 -0.278446581431393 "2R" "Auto"
"78" 78 "LOC110179207" 0.0335544946820381 7.46080581948126 7.3072238368731 0.153581982608163 "U" 8.25565840615108e-16 7.3578119367905 7.21822369641088 0.139588240379618 "U" 0.0377284863972588 9.30249899799203e-16 -0.013993742228545 0.908884219418839 -0.10299388269076 -0.08900014046222 -0.0139937422285401 -0.0493023547622257 -0.0434990978248103 "2R" "Auto"
"79" 79 "LOC110177331" 0.000249923578601174 4.79404696435621 5.26563218916401 -0.471585224807802 "U" 1.05860732586738e-81 5.10407158214417 5.55997673584585 -0.455905153701679 "U" 0.000490461815155898 1.70027893515561e-81 -0.015680071106123 0.966750291821561 0.31002461778796 0.29434454668184 0.0156800711061198 0.230959518345651 0.19963994561318 "2R" "Auto"
"80" 80 "LOC110179155" 2.00881122131276e-05 3.72968294233409 4.91843300569154 -1.18875006335745 "F" 7.20933073879033e-180 3.49845097034112 4.60281953236137 -1.10436856202025 "F" 8.69164083187986e-05 3.73041500719964e-179 -0.0843815013372 0.929016616748792 -0.23123197199297 -0.31561347333017 0.0843815013371998 -0.221420556163052 -0.22917684857653 "2R" "Auto"
"81" 81 "LOC110179310" 0.0111012893093341 6.45483259127598 6.81967230193237 -0.364839710656391 "U" 1.01377910576954e-31 6.84584290354529 7.2105568940538 -0.364713990508511 "U" 0.0132989637072955 1.22902610594983e-31 -0.000125720147879982 0.999655409912332 0.39101031226931 0.39088459212143 0.000125720147880592 0.21634417023444 0.204704322821804 "2R" "Auto"
"82" 82 "LOC110179923" 2.32384052934018e-06 3.14533205565648 6.01025963243579 -2.86492757677931 "F" 8.95769715806241e-263 3.63488325998084 6.42857509104156 -2.79369183106071 "F" 3.09231460658067e-05 2.62770216632976e-261 -0.0712357457185999 0.975135236822049 0.48955120432436 0.41831545860577 0.0712357457185897 0.555870454172562 0.248572253463437 "2R" "Auto"
"83" 83 "LOC110179934" 0.00113421238699609 5.0975927743925 5.53548121942768 -0.437888445035178 "U" 3.85072450863998e-32 5.04121378359391 5.27727642984571 -0.236062646251793 "U" 0.00168964884760924 4.67693814032293e-32 -0.201825798783385 0.539093115902679 -0.0563789907985903 -0.258204789581971 0.20182579878338 -0.0394997300643322 -0.166590749067358 "2R" "Auto"
"84" 84 "LOC110177700" 1.06041742612317e-06 7.95827211708657 10.0283138583141 -2.07004174122754 "F" 2.26171507034564e-243 7.818086958106 9.86358807760355 -2.04550111949755 "F" 2.57227820687424e-05 4.05618036820396e-242 -0.0245406217299902 0.988144866240505 -0.14018515898057 -0.164725780710549 0.0245406217299795 -0.0629108020820919 -0.0586645340375731 "2R" "Auto"
"85" 85 "LOC110182956" 3.48833837346544e-07 6.77254712891973 4.2513237417865 2.52122338713323 "M" 3.28187154634163e-235 7.06810439728264 4.77441665065198 2.29368774663066 "M" 2.14103858458508e-05 4.85877080153505e-234 -0.22753564050257 0.909751892012516 0.295557268362909 0.52309290886548 -0.227535640502571 0.155858889223122 0.439437002143902 "2R" "Auto"
"86" 86 "LOC110182887" 0.000143306976159637 7.6971802396337 7.17272052688039 0.524459712753313 "U" 5.72029032318868e-150 7.87999871322862 7.28872349824402 0.591275214984593 "U" 0.000321260042294232 1.88549753301094e-149 0.06681550223128 1.12739873169764 0.18281847359492 0.11600297136363 0.0668155022312895 0.0848262739931537 0.057759998419856 "2R" "Auto"
"87" 87 "LOC110177392" 0.000580208470534819 6.85126147442016 7.55841036148933 -0.707148887069177 "U" 5.05584815849975e-47 6.8718783586198 7.21454572087111 -0.34266736225131 "U" 0.000961248171528502 6.60634174842218e-47 -0.364481524817867 0.48457597617316 0.0206168841996401 -0.343864640618221 0.364481524817861 0.010747178393255 -0.162479667479439 "2R" "Auto"
"88" 88 "LOC110191665" 0.000139487043769679 7.10546799272445 5.34768409592841 1.75778389679604 "M" 2.40437920894175e-176 7.11996580883328 5.78684033198094 1.33312547685234 "M" 0.000314573381648053 1.17771299427432e-175 -0.4246584199437 0.758412612200091 0.0144978161088298 0.43915623605253 -0.4246584199437 0.00728705198973658 0.293288664892002 "2R" "Auto"
"89" 89 "LOC110179503" 1.0212138923473e-05 4.42594669127431 6.92656292823984 -2.50061623696554 "F" 5.17022002929444e-226 4.77858892010728 6.94982721228492 -2.17123829217764 "F" 5.92529325331805e-05 6.14430817035579e-225 -0.3293779447879 0.868281290060087 0.35264222883297 0.0232642840450801 0.32937794478789 0.284557546531069 0.0119953762917076 "2R" "Auto"
"90" 90 "LOC110176053" 8.06152636923308e-05 4.02498705869869 4.69310553880219 -0.668118480103502 "U" 5.12542822777142e-86 4.39012724120188 4.9779322360289 -0.587804994827025 "U" 0.000211108235870776 8.47720690533311e-86 -0.0803134852764771 0.879791552444358 0.365140182503191 0.28482669722671 0.0803134852764806 0.323994105161211 0.21675161488926 "2R" "Auto"
"91" 91 "LOC110176060" 0.0370257900929146 4.82566058750735 5.00918408563059 -0.183523498123245 "U" 7.04568392072086e-08 4.1724619151426 4.3747345727301 -0.202272657587502 "U" 0.0414602681457626 7.59632351665642e-08 0.018749159464257 1.10216217354176 -0.65319867236475 -0.63444951290049 -0.0187491594642601 -0.483426540055875 -0.452347344151658 "2R" "Auto"
"92" 92 "LOC110179221" 2.92901797808303e-05 8.74070574840484 7.13942441982533 1.60128132857951 "M" 2.46087867957451e-219 8.26269087788299 6.64598122898834 1.61670964889465 "M" 0.000108664225975802 2.54505814685746e-218 0.01542832031514 1.00963498420907 -0.47801487052185 -0.49344319083699 0.0154283203151397 -0.195315574656088 -0.246840222194722 "2R" "Auto"
"93" 93 "LOC110176607" 1.77333089031976e-05 5.10747170576282 5.83221136078305 -0.72473965502023 "U" 2.81299273266597e-121 5.17658467067605 5.82143509719611 -0.644850426520059 "U" 8.03753822832466e-05 6.47718869374589e-121 -0.079889228500171 0.889768376896748 0.0691129649132298 -0.0107762635869397 0.0798892285001696 0.0483276328812054 -0.0065989816360967 "2R" "Auto"
"94" 94 "LOC110176561" 3.88872047860028e-05 5.71521852134122 3.39329620579944 2.32192231554178 "M" 1.20391480220995e-137 5.9343614040264 4.23311223985625 1.70124916417014 "M" 0.000130246353130155 3.3892585459289e-137 -0.62067315137164 0.73268995813634 0.21914288268518 0.83981603405681 -0.62067315137163 0.136941947105708 0.883902493878424 "2R" "Auto"
"95" 95 "LOC110177249" 0.000456318524101567 6.49217730067891 4.41202465036921 2.08015265030969 "M" 1.3866621433426e-100 6.8533840559408 5.45646323523476 1.39692082070604 "M" 0.000790691584032821 2.58252324123589e-100 -0.68323182960365 0.671547263850116 0.36120675526189 1.04443858486555 -0.683231829603661 0.198704389327201 0.84544808759831 "2R" "Auto"
"96" 96 "LOC110177260" 0.000299234229707145 9.47374040689639 9.99752994293603 -0.523789536039638 "U" 1.31524114302905e-89 9.05833031235767 9.92500849870184 -0.866678186344171 "U" 0.000563008418364111 2.23339097474548e-89 0.342888650304533 1.65463058482823 -0.41541009453872 -0.072521444234189 -0.342888650304531 -0.15660208289172 -0.0259069149537534 "2R" "Auto"
"97" 97 "LOC110177162" 0.00046837616589938 5.97072627921023 6.29647611267232 -0.325749833462095 "U" 2.77276201510383e-38 6.19430787322698 6.46170760026707 -0.267399727040091 "U" 0.000807682763354897 3.45162723792149e-38 -0.058350106422004 0.820874485792197 0.22358159401675 0.165231487594751 0.0583501064219991 0.133736777667622 0.0937210663767746 "2R" "Auto"
"98" 98 "LOC110191491" 0.0050458899053295 2.56581104291554 3.98038905549413 -1.41457801257859 "F" 1.63556183011815e-117 2.6232792149199 4.02658846936634 -1.40330925444644 "F" 0.00637992585209984 3.61417485339186e-117 -0.01126875813215 0.992033837630766 0.0574681720043597 0.0461994138722099 0.0112687581321498 0.079991654884657 0.0414527083624445 "2R" "Auto"
"99" 99 "LOC110177323" 2.088714166164e-06 7.70655832253402 11.0405824856458 -3.33402416311178 "F" 3.74707968219466e-274 7.8083841548633 10.9118868333501 -3.10350267848678 "F" 2.96694362720115e-05 1.55622135643148e-272 -0.230521484625 0.930857884242253 0.10182583232928 -0.128695652295701 0.230521484624981 0.0471888580700066 -0.0416307137983958 "2R" "Auto"
"100" 100 "LOC110177059" 3.02765473784718e-05 11.6332064206753 10.7667764619897 0.866429958685625 "U" 6.84183438276925e-37 10.945398820526 10.5379129774392 0.407485843086782 "U" 0.000110533423821427 8.46884942971485e-37 -0.458944115598843 0.470304424497207 -0.6878076001493 -0.2288634845505 -0.458944115598801 -0.21115895532062 -0.0759159058020702 "2R" "Auto"
"101" 101 "LOC110181206" 7.30686378218681e-07 4.52367480283241 1.67762296052847 2.84605184230395 "M" 7.93681456428636e-151 4.73154071519284 2.56079763787314 2.17074307731971 "M" 2.37105663013577e-05 2.65829387634905e-150 -0.67530876498424 0.762720848950678 0.20786591236043 0.88317467734467 -0.67530876498424 0.164109554905512 1.88015743134402 "2R" "Auto"
"102" 102 "LOC110177670" 5.1759852331249e-05 8.13680989078374 6.17830417681268 1.95850571397106 "M" 2.2782789604686e-169 8.07877316554535 6.40610360059843 1.67266956494692 "M" 0.000156549250573356 9.98772182058762e-169 -0.28583614902414 0.854053962168648 -0.0580367252383898 0.227799423785751 -0.28583614902414 -0.0254736219096511 0.131681663346512 "2R" "Auto"
"103" 103 "LOC110177581" 6.6340461389178e-06 5.30901423503057 3.46912740834162 1.83988682668895 "M" 2.41852090596641e-160 5.53177335006126 4.05023339666063 1.48153995340064 "M" 4.84064801629584e-05 9.17526368701007e-160 -0.35834687328831 0.805234285016764 0.222759115030691 0.58110598831901 -0.358346873288319 0.149852351631936 0.598242233686904 "2R" "Auto"
"104" 104 "LOC110176247" 0.000224655849975312 5.19134927315687 6.26454178948325 -1.07319251632638 "F" 1.81747639684638e-111 4.52022006420811 5.30033836975752 -0.780118305549409 "U" 0.000450281765850949 3.75634003339832e-111 -0.293074210776971 0.726913665238566 -0.67112920894876 -0.96420341972573 0.29307421077697 -0.461708489612433 -0.549694416223483 "2R" "Auto"
"105" 105 "LOC110177712" 0.00010758432726217 4.68171170971915 2.51031035223114 2.171401357488 "M" 3.4009033118192e-126 4.26417398751054 2.73685087207422 1.52732311543632 "M" 0.000259458412721816 8.31367039453696e-126 -0.64407824205168 0.703381302664015 -0.41753772220861 0.22654051984308 -0.64407824205169 -0.318517295212629 0.322300103027007 "2R" "Auto"
"106" 106 "LOC110177655" 6.67162101109582e-05 4.1226322298295 2.39301849230131 1.72961373752819 "M" 1.50668313489269e-143 3.71766804884341 2.50704281829309 1.21062523055031 "M" 0.000185829469885384 4.57454275392005e-143 -0.51898850697788 0.699939647958872 -0.40496418098609 0.11402432599178 -0.51898850697787 -0.350819710745508 0.170174086408043 "2R" "Auto"
"107" 107 "LOC110179831" 1.47471660689171e-05 4.63666405938969 2.41739738539516 2.21926667399453 "M" 1.97850853247247e-168 4.87563117009691 3.27659927419775 1.59903189589916 "M" 7.22345670079608e-05 8.55006069536707e-168 -0.62023477809537 0.720522645897715 0.23896711070722 0.85920188880259 -0.62023477809537 0.184066379595298 1.26937267030814 "2R" "Auto"
"108" 108 "LOC110178552" 0.0156476807518259 3.95458592336939 2.57650516328401 1.37808076008537 "M" 1.15378008135326e-103 3.7745505464454 2.80662947920238 0.967921067243023 "U" 0.0183198588742816 2.21412417849187e-103 -0.410159692842347 0.702368899761043 -0.18003537692399 0.23012431591837 -0.41015969284236 -0.162591862074504 0.31898735099128 "2R" "Auto"
"109" 109 "LOC110178419" 0.000757795759048166 4.26168123221783 4.82144050426092 -0.559759272043093 "U" 1.38353404360777e-150 4.35189739259642 5.21750971916595 -0.865612326569529 "U" 0.00119762994885822 4.60847072102529e-150 0.305853054526436 1.54640105095551 0.0902161603785903 0.39606921490503 -0.305853054526439 0.0756040997024553 0.293383877520633 "2R" "Auto"
"110" 110 "LOC110177851" 0.000209696572304226 5.59154733287907 3.73410118291061 1.85744614996845 "M" 4.3807466822089e-75 4.740232348178 3.57092948608971 1.16930286208829 "M" 0.000426905548769244 6.7045135898585e-75 -0.68814328788016 0.629521809882968 -0.85131498470107 -0.1631716968209 -0.68814328788017 -0.543751215655217 -0.156063275077191 "2R" "Auto"
"111" 111 "LOC110191132" 0.1578337013905 2.8682804296451 3.18592395544894 -0.317643525803838 "U" 8.69865020484421e-61 3.41066386357134 4.17035466574274 -0.759690802171406 "U" 0.167288883502006 1.22289415226128e-60 0.442047276367568 2.39164579302824 0.54238343392624 0.9844307102938 -0.44204727636756 0.67534668945651 1.10354924175821 "2R" "Auto"
"112" 112 "LOC110182404" 0.00401078700048587 5.6291036329654 5.97683536654439 -0.34773173357899 "U" 7.38196563434261e-42 5.71592322012564 5.96167299847891 -0.245749778353263 "U" 0.00518328205385424 9.38927962936775e-42 -0.101981955225727 0.706722322475176 0.0868195871602397 -0.0151623680654795 0.101981955225719 0.055083362176505 -0.00906019844928041 "2R" "Auto"
"113" 113 "LOC110182389" 2.83786134270385e-06 5.46201183991919 7.11165161750814 -1.64963977758896 "F" 5.84778813008238e-225 5.80714481643786 7.24980971111826 -1.44266489468041 "F" 3.34907414880954e-05 6.78601413742354e-224 -0.20697488290855 0.874533285557011 0.34513297651867 0.13815809361012 0.20697488290855 0.225671018190103 0.0693821617581118 "2R" "Auto"
"114" 114 "LOC110182372" 6.49549287991676e-05 7.86200384765907 8.48945358221762 -0.627449734558553 "U" 3.55575058378654e-41 7.41945360005118 7.72938533725598 -0.309931737204801 "U" 0.000182210928956357 4.49798458747348e-41 -0.317517997353752 0.49395468694055 -0.44255024760789 -0.760068244961639 0.317517997353749 -0.201034828934892 -0.319753140764859 "2R" "Auto"
"115" 115 "LOC110179729" 1.49292953720504e-05 4.04339449066451 1.95959090255065 2.08380358811386 "M" 1.59059910878624e-153 4.5096678412662 2.97713058447836 1.53253725678784 "M" 7.25574409871047e-05 5.51468258674526e-153 -0.55126633132602 0.735451875373247 0.46627335060169 1.01753968192771 -0.55126633132602 0.411847513340439 1.8545045743317 "2R" "Auto"
"116" 116 "LOC110179740" 0.00214641112296809 3.71319396173757 2.61878883541131 1.09440512632626 "M" 6.72360011475931e-19 4.20476459563455 3.84764956264852 0.357115032986028 "U" 0.00293795839919188 7.69260961368214e-19 -0.737290093340232 0.326309722419526 0.49157063389698 1.22886072723721 -0.73729009334023 0.472803043650701 1.6758847648257 "2R" "Auto"
"117" 117 "LOC110179750" 4.25122761226522e-06 3.87007564164847 1.25677481990901 2.61330082173945 "M" 1.11421604464459e-170 4.345262706866 2.44944391873773 1.89581878812827 "M" 3.96061831031698e-05 4.98994256997188e-170 -0.71748203361118 0.725449887880258 0.475187065217531 1.19266909882872 -0.717482033611189 0.438517698007654 3.38925671356564 "2R" "Auto"
"118" 118 "LOC110179821" 0.54018584336015 1.86071779652123 1.9674948562191 -0.106777059697863 "U" 5.54702682224186e-08 2.34687215455299 2.54106169942253 -0.194189544869535 "U" 0.552437336697116 5.98790542466628e-08 0.087412485171672 1.81864480459581 0.48615435803176 0.57356684320343 -0.0874124851716704 0.933116009125746 1.04114783576985 "2R" "Auto"
"119" 119 "LOC110179801" 0.000246610182995033 4.54584858711701 2.93651390198911 1.6093346851279 "M" 8.15622145889213e-187 4.88607678237898 3.4988175078319 1.38725927454709 "M" 0.000485084719732507 4.8318876525614e-186 -0.22207541058081 0.862007938663696 0.340228195261971 0.56230360584279 -0.222075410580819 0.26729898149441 0.683881374565921 "2R" "Auto"
"120" 120 "LOC110179719" 5.85628060315015e-05 2.70720225557967 4.57489686611663 -1.86769461053696 "F" 1.63283780892219e-192 3.22956410256744 4.76461616329787 -1.53505206073043 "F" 0.0001700877094129 1.06573392474814e-191 -0.33264254980653 0.82189671270139 0.52236184698777 0.18971929718124 0.33264254980653 0.689116604092391 0.148105834586732 "2R" "Auto"
"121" 121 "LOC110179710" 0.0503850981398843 5.88692976326343 6.05068875630005 -0.16375899303662 "U" 0.492603026950804 5.22956855890062 5.20305478246807 0.0265137764325525 "U" 0.0556691136126893 0.497457190385052 -0.137245216604067 -0.161907300117701 -0.65736120436281 -0.84763397383198 0.19027276946917 -0.398801868107999 -0.500317288524393 "2R" "Auto"
"122" 122 "LOC110182343" 0.000172741643351078 3.02887009202149 5.57343153942011 -2.54456144739862 "F" 4.5754046643315e-195 3.05691822728819 5.74030955221449 -2.6833913249263 "F" 0.000369004956059382 3.08849599711205e-194 0.13882987752768 1.05455945175528 0.0280481352667001 0.16687801279438 -0.13882987752768 0.0330723697693917 0.106934641364426 "2R" "Auto"
"123" 123 "LOC110182355" 0.449091709588739 5.28827013333358 5.23914144398069 0.0491286893528802 "U" 9.4021325145609e-11 5.45239922963351 5.34831845048776 0.104080779145751 "U" 0.461430036505825 1.03288636603648e-10 0.0549520897928708 2.11853360056407 0.16412909629993 0.10917700650707 0.0549520897928595 0.110844440459552 0.0744240033508496 "2R" "Auto"
"124" 124 "LOC110181621" 0.00536100969332474 4.28068708952572 3.94618472703615 0.33450236248956 "U" 4.21071309186439e-57 4.72085781270187 3.99602291333225 0.724834899369617 "U" 0.00675131303702929 5.80278327067794e-57 0.390332536880057 2.16690517213384 0.44017072317615 0.0498381862960997 0.390332536880051 0.367239712733092 0.045105218026566 "2R" "Auto"
"125" 125 "LOC110181605" 8.42198816235236e-05 5.37900429890223 6.50841601192063 -1.1294117130184 "F" 1.98625056676008e-128 5.64630231071836 6.40499088319307 -0.758688572474713 "U" 0.000218539653367716 4.98521094856991e-128 -0.370723140543687 0.671755537621516 0.26729801181613 -0.10342512872756 0.370723140543689 0.177474436427017 -0.0567535110024847 "2R" "Auto"
"126" 126 "LOC110181613" 0.00601739518698823 7.86726980387662 7.65716654779219 0.210103256084425 "U" 0.0996861844533369 8.21625270495041 8.23795199785991 -0.021699292909501 "U" 0.00749421329472294 0.101999958703486 -0.188403963174924 -0.103279184311078 0.34898290107379 0.580785450067719 -0.231802548993929 0.158424400701348 0.270887897931373 "2R" "Auto"
